2	3781170	70	20.5
3	2372500	70	20.5
4	2372500	70	20.5
5	2372500	70	20.5
6	2372500	70	20.5
7	2372500	70	20.5
8	2372500	70	20.5
9	2372500	70	20.5
10	2372500	70	20.5
11	2372500	70	20.5
12	2372500	70	20.5
13	2372500	70	20.5
14	2372500	70	20.5
15	2372500	70	20.5
16	2372500	70	20.5
17	2372500	70	20.5
18	2372500	70	20.5
19	2372500	70	20.5
20	2372500	70	20.5
21	2372500	70	20.5
22	2372500	70	20.5
23	2372500	70	20.5
24	2372500	70	20.5
25	2372500	70	20.5
26	2372500	70	20.5
27	2372500	70	20.5
28	2372500	70	20.5
29	2372500	70	20.5
30	2446640	70	20.5
32	2446640	70	20.5
33	2372500	70	20.5
34	2372500	70	20.5
35	2372500	70	20.5
36	2372500	70	20.5
37	2372500	70	20.5
38	2372500	70	20.5
39	2372500	70	20.5
40	2372500	70	20.5
41	2372500	70	20.5
42	2372500	70	20.5
43	2372500	70	20.5
44	2372500	70	20.5
45	2372500	70	20.5
46	2372500	70	20.5
47	2372500	70	20.5
48	2372500	70	20.5
49	2372500	70	20.5
50	2372500	70	20.5
51	2372500	70	20.5
52	2372500	70	20.5
53	2372500	70	20.5
54	2372500	70	20.5
55	2372500	70	20.5
56	2372500	70	20.5
57	2372500	70	20.5
58	2372500	70	20.5
59	2372500	70	20.5
60	2372500	70	20.5
61	2372500	70	20.5
62	2372500	70	20.5
63	2372500	70	20.5
64	2372500	70	20.5
65	2372500	70	20.5
66	2372500	70	20.5
67	2372500	70	20.5
68	2372500	70	20.5
69	2372500	70	20.5
70	2372500	70	20.5
71	2372500	70	20.5
72	2372500	70	20.5
73	2372500	70	20.5
74	2372500	70	20.5
75	2372500	70	20.5
76	2372500	70	20.5
77	2372500	70	20.5
78	2372500	70	20.5
79	2372500	70	20.5
80	2372500	70	20.5
81	2372500	70	20.5
82	2372500	70	20.5
83	2372500	70	20.5
84	2372500	70	20.5
85	2372500	70	20.5
86	2372500	70	20.5
87	2372500	70	20.5
88	2372500	70	20.5
89	2372500	70	20.5
90	2372500	70	20.5
91	2372500	70	20.5
92	2372500	70	20.5
93	2372500	70	20.5
94	2372500	70	20.5
95	2372500	70	20.5
96	2372500	70	20.5
97	2372500	70	20.5
98	2372500	70	20.5
99	2372500	70	20.5
100	2372500	70	20.5
101	2372500	70	20.5
102	2372500	70	20.5
103	2372500	70	20.5
104	2372500	70	20.5
105	2372500	70	20.5
106	2372500	70	20.5
107	2372500	70	20.5
108	2372500	70	20.5
109	2372500	70	20.5
110	2372500	70	20.5
111	2372500	70	20.5
112	2372500	70	20.5
113	2372500	70	20.5
114	2372500	70	20.5
115	2372500	70	20.5
116	2372500	70	20.5
117	2372500	70	20.5
118	2372500	70	20.5
119	2372500	70	20.5
120	2372500	70	20.5
121	2372500	70	20.5
122	2372500	70	20.5
123	2372500	70	20.5
124	2372500	70	20.5
125	2372500	70	20.5
126	2372500	70	20.5
127	2372500	70	20.5
128	2372500	70	20.5
129	2372500	70	20.5
130	2372500	70	20.5
131	2372500	70	20.5
132	2372500	70	20.5
133	2372500	70	20.5
134	2446640	70	20.5
136	2446640	70	20.5
137	2372500	70	20.5
138	2372500	70	20.5
139	2372500	70	20.5
140	2372500	70	20.5
141	2372500	70	20.5
142	2372500	70	20.5
143	2372500	70	20.5
144	2372500	70	20.5
145	2372500	70	20.5
146	2372500	70	20.5
147	2372500	70	20.5
148	2372500	70	20.5
149	2372500	70	20.5
150	2372500	70	20.5
151	2372500	70	20.5
152	2372500	70	20.5
153	2372500	70	20.5
154	2372500	70	20.5
155	2372500	70	20.5
156	2372500	70	20.5
157	2372500	70	20.5
158	2372500	70	20.5
159	2372500	70	20.5
160	2372500	70	20.5
161	2372500	70	20.5
162	2372500	70	20.5
163	2372500	70	20.5
164	3781170	70	20.5
